zip,post_district,comment,region,town,lat,lng
1962,Vuisse,,VS,Pont-de-la-Morge (Sion),46.2391,7.31403
1963,Magnot,,VS,Vétroz,46.2195923,7.2649661
1963,Vétroz,,VS,Vétroz,46.2257544,7.2819706
1964,Châteauneuf (Conthey),,VS,Conthey,46.216106,7.305106
1964,Conthey,,VS,Conthey,46.2230047,7.3035452
1965,Chandolin (Savièse),,VS,Chandolin (Savièse),46.24818,7.31839
1965,Diolly (Savièse),,VS,Diolly (Savièse),46.2380103,7.3432815
1965,Drône (Savièse),,VS,Drône (Savièse),46.2599782,7.3671267
1965,Granois (Savièse),,VS,Granois (Savièse),46.2492485,7.3366422
1965,La Muraz (Savièse),,VS,La Muraz (Savièse),46.2381307,7.3374077
1965,Mayens-de-la-Zour (Savièse),,VS,Mayens-de-la-Zour (Savièse),46.27409,7.35607
1965,Monteiller (Savièse),,VS,Monteiller (Savièse),46.2563702,7.3545111
1965,Ormône (Savièse),,VS,Ormône (Savièse),46.2407216,7.3435608
1965,Prafirmin,PO box only,VS,Savièse,46.2624887,7.3486353
1965,Roumaz (Savièse),,VS,Roumaz (Savièse),46.246254,7.347217
1965,Savièse,PO box only,VS,Savièse,46.2511752,7.3491581
1965,St-Germain (Savièse),,VS,St-Germain (Savièse),46.2509065,7.349727
1966,Argnou (Ayent),,VS,Argnou (Ayent),46.317402,7.42624
1966,Ayent,PO box only,VS,Ayent,46.2808972,7.4132908
1966,Blignou (Ayent),,VS,Blignou (Ayent),46.2808972,7.4132908
1966,Botyre (Ayent),,VS,Botyre (Ayent),46.27607,7.40445
1966,Fortunau (Ayent),,VS,Fortunau (Ayent),46.2864627,7.4133437
1966,La Place (Ayent),,VS,La Place (Ayent),46.2739859,7.4124831
1966,Luc (Ayent),,VS,Luc (Ayent),46.2808972,7.4132908
1966,Saxonne (Ayent),,VS,Saxonne (Ayent),46.2808972,7.4132908
1966,Signèse (Ayent),,VS,Signèse (Ayent),46.25758,7.40115
1966,St-Romain (Ayent),,VS,St-Romain (Ayent),46.28327,7.41201
1966,Villa (Ayent),,VS,Villa (Ayent),46.27717,7.4119
1966,Zeuzier,PO box only,VS,Ayent,46.3476456,7.436049
1967,Bramois,,VS,Bramois,46.2334172,7.4056447
1968,Mase,,VS,Mase,46.1936337,7.4358076
1968,Mayens-de-Mase,,VS,Mase,46.192256,7.457656
1969,Eison,,VS,St-Martin VS,46.1614853,7.4740409
1969,Eison (St-Martin),,VS,Eison (St-Martin),46.1614853,7.4740409
1969,Liez (St-Martin),,VS,Liez (St-Martin),46.1625953,7.4514146
1969,St-Martin VS,,VS,St-Martin VS,46.1614853,7.4740409
1969,Suen (St-Martin),,VS,Suen (St-Martin),46.1823693,7.4372621
1969,Trogne (St-Martin),,VS,Trogne (St-Martin),46.1678,7.45153
1971,Champlan (Grimisuat),,VS,Champlan (Grimisuat),46.2469153,7.3717634
1971,Grimisuat,,VS,Grimisuat,46.25837,7.38235
1971,St-Raphaël(Grimisuat),,VS,Grimisuat,46.25837,7.38235
1972,Anzère,,VS,Anzère,46.2972352,7.3989039
1973,Mayens-de-Nax,,VS,Nax,46.22872,7.44446
1973,Nax,,VS,Nax,46.228419,7.4283844
1974,Arbaz,,VS,Arbaz,46.2717615,7.3810394
1974,Mayens-d'Arbaz,,VS,Arbaz,46.2799568,7.3900255
1975,Conthey-Bourg,,VS,St-Séverin,46.2326808,7.30411
1975,Sensine (Conthey),,VS,St-Séverin,46.2408861,7.30643
1975,St-Séverin,,VS,St-Séverin,46.2386564,7.3032603
1976,Aven,,VS,Aven,46.23642,7.27128
1976,Daillon,,VS,Daillon,46.25467,7.30361
1976,Derborence,,VS,Erde,46.28064,7.21571
1976,Erde,,VS,Erde,46.2379665,7.2900686
1976,Le Nez,,VS,Erde,46.2552027,7.3043096
1976,Mayens-de-Conthey,,VS,Daillon,46.2564843,7.284672
1976,Mayens-de-My,,VS,Erde,46.28404,7.31544
1976,Pomeiron,,VS,Erde,46.2590228,7.3097321
1976,Premploz,,VS,Erde,46.24282,7.29433
1977,Icogne,,VS,Icogne,46.290802,7.4381663
1978,Lens,,VS,Lens,46.2808672,7.450709
1981,Les Prasses,,VS,Vex,46.2087435,7.3948122
1981,Vex,,VS,Vex,46.2044484,7.4048865
1981,Ypresses,,VS,Vex,46.2111735,7.3848438
1982,Euseigne,,VS,Euseigne,46.1542524,7.4377105
1982,La Luette,,VS,Euseigne,46.1605122,7.4398213
1982,Praz-Jean,,VS,Euseigne,46.15122,7.45383
1983,Evolène,,VS,Evolène,46.1091867,7.4660524
1983,Lanna,,VS,Lanna,46.1208374,7.4791952
1984,La Tour VS,,VS,La Tour VS,46.0967291,7.5058649
1984,Les Haudères,,VS,Les Haudères,46.0831581,7.5090378
1985,Ferpècle,,VS,La Sage,46.0770528,7.5289817
1985,La Forclaz VS,,VS,La Forclaz VS,46.0858488,7.517947
1985,La Sage,,VS,La Sage,46.0993812,7.5142037
1985,Villa (Evolène),,VS,Villa (Evolène),46.1102257,7.5128604
1986,Arolla,,VS,Arolla,46.0233657,7.4817905
1987,Cerise,,VS,Hérémence,46.16259,7.39573
1987,Hérémence,,VS,Hérémence,46.1724731,7.4214539
1987,Le Chargeur (Dixence),,VS,Hérémence,46.08391,7.403744
1987,Mâche,,VS,Hérémence,46.1724731,7.4214539
1987,Pralong,,VS,Hérémence,46.1124,7.39686
1987,Prolin,,VS,Hérémence,46.16552,7.39617
1987,Riod,,VS,Hérémence,46.161419,7.3894737
1988,Les Collons,,VS,Les Collons,46.1833879,7.3859251
1988,Les Masses,,VS,Les Collons,46.1767228,7.388379
1988,Thyon,,VS,Thyon,46.18038,7.37026
1991,Arvillard (Salins),,VS,Arvillard (Salins),46.2080985,7.3484485
1991,La Courtaz,,VS,Salins,46.211569,7.346996
1991,Le Parfay,,VS,Salins,46.2170663,7.3634451
1991,Le Saillen,,VS,Salins,46.2144944,7.3516845
1991,Misériez (Salins),,VS,Misériez (Salins),46.20726,7.34592
1991,Pradurant,,VS,Salins,46.2086891,7.3527057
1991,Pravidondaz (Salins),,VS,Pravidondaz (Salins),46.2120954,7.3555378
1991,Salins,,VS,Salins,46.2121578,7.3556171
1991,Turin (Salins),,VS,Turin (Salins),46.21514,7.35427
1992,Crête-à-l'Oeil (Les Agettes),,VS,Crête-à-l'Oeil(Les Agettes),46.2117615,7.3699569
1992,La Vernaz (Les Agettes),,VS,La Vernaz (Les Agettes),46.210896,7.3720257
1992,Les Agettes,,VS,Les Agettes,46.2086498,7.376781
1992,Les Mayens-de-Sion,,VS,Les Mayens-de-Sion,46.2018514,7.3785875
1993,Clèbes (Nendaz),,VS,Clèbes (Nendaz),46.18685,7.33711
1993,Veysonnaz,,VS,Veysonnaz,46.1957548,7.3379757
1994,Aproz (Nendaz),,VS,Aproz (Nendaz),46.20633,7.31602
1996,Baar (Nendaz),,VS,Baar (Nendaz),46.20415,7.32726
1996,Basse-Nendaz,,VS,Basse-Nendaz,46.1906327,7.3210191
1996,Beuson (Nendaz),,VS,Beuson (Nendaz),46.1823,7.32541
1996,Bieudron (Nendaz),,VS,Bieudron (Nendaz),46.193449,7.2787852
1996,Brignon (Nendaz),,VS,Brignon (Nendaz),46.18952,7.32695
1996,Condémines (Nendaz),,VS,Condémines (Nendaz),46.1906327,7.3210191
1996,Coor,,VS,Basse-Nendaz,46.2011,7.31464
1996,Fey (Nendaz),,VS,Fey (Nendaz),46.1870592,7.26923
1996,Plan-Baar,,VS,Baar (Nendaz),46.2016024,7.3207611
1996,Saclentse,,VS,Saclentse,46.1760015,7.3196717
1997,Haute-Nendaz,,VS,Haute-Nendaz,46.18408,7.29974
1997,Le Bleusy,,VS,Haute-Nendaz,46.17125,7.31132
1997,Siviez (Nendaz),,VS,Siviez (Nendaz),46.1358233,7.3162106
1997,Sornard (Nendaz),,VS,Sornard (Nendaz),46.188053,7.3042171
2000,Neuchâtel,,NE,Neuchâtel,46.9995997,6.9344141
2001,Neuchâtel 1 Cases,PO box only,NE,Neuchâtel 1,46.996317,6.936851
2002,Neuchâtel 2 Cases,PO box only,NE,Neuchâtel 2,46.9940104,6.9347975
2003,Neuchâtel 3 Serrières,PO box only,NE,Neuchâtel 3,47.0515025,7.0379766
2004,Neuchâtel 4 Ecluse,PO box only,NE,Neuchâtel 4,46.993422,6.927036
2006,Neuchâtel 6 Vauseyon,PO box only,NE,Neuchâtel 6,46.9893281,6.9071076
2008,Neuchâtel 8 Monruz,PO box only,NE,Neuchâtel,47.0030902,6.9577089
2009,Neuchâtel 9 La Coudre,PO box only,NE,Neuchâtel 9,47.008275,6.961263
2010,Neuchâtel OFS,,NE,Neuchâtel OFS,46.99726,6.938617
2012,Auvernier,,NE,Auvernier,46.9775749,6.8769195
2013,Colombier NE,,NE,Colombier NE,46.9674998,6.8597163
2014,Bôle,,NE,Bôle,46.96729,6.84128
2015,Areuse,,NE,Areuse,46.9566208,6.8556548
2015,Grandchamp NE,,NE,Areuse,46.9517989,6.8586959
2016,Cortaillod,,NE,Cortaillod,46.946033,6.851638
2017,Boudry,,NE,Boudry,46.9487676,6.8058618
2017,Perreux,,NE,Boudry,46.94713,6.81883
2019,Chambrelien,,NE,Chambrelien,46.97253,6.81381
2019,La Tourne,,NE,Rochefort,46.9827789,6.8081958
2019,Les Grattes,,NE,Rochefort,46.983751,6.813418
2019,Rochefort,,NE,Rochefort,46.9827789,6.8081958
2022,Bevaix,,NE,Bevaix,46.9295372,6.8012626
2023,Gorgier,,NE,Gorgier,46.9219582,6.7646866
2024,St-Aubin-Sauges,,NE,St-Aubin-Sauges,46.8950228,6.7669659
2025,Chez-le-Bart,,NE,Chez-le-Bart,46.90116,6.78589
2027,Fresens,,NE,Fresens,46.88845,6.74714
2027,Montalchez,,NE,Montalchez,46.89776,6.7465358
2028,Vaumarcus,,NE,Vaumarcus,46.8768215,6.7452902
2028,Vernéaz,,NE,Vaumarcus,46.87587,6.73946
2034,Peseux,,NE,Peseux,46.9949846,6.8896216
2035,Corcelles NE,,NE,Corcelles NE,46.9850853,6.8766461
2036,Cormondrèche,,NE,Cormondrèche,46.9804908,6.8687174
2037,Montezillon,,NE,Montezillon,46.9865675,6.8369571
2037,Montmollin,,NE,Montmollin,46.9929482,6.846884
2042,Valangin,,NE,Valangin,47.016063,6.906469
2043,Boudevilliers,,NE,Boudevilliers,47.0319501,6.8840164
2043,La Jonchère,,NE,Boudevilliers,47.0390354,6.8828129
2043,Malvilliers,,NE,Boudevilliers,47.0330534,6.8672009
2046,Fontaines NE,,NE,Fontaines NE,47.0426174,6.9008183
2046,Landeyeux,,NE,Fontaines NE,47.0329252,6.9069239
2052,Fontainemelon,,NE,Fontainemelon,47.0564305,6.89055
2052,La Vue-des-Alpes,,NE,La Vue-des-Alpes,47.0727,6.86996
2052,Montagne-de-Cernier,,NE,La Vue-des-Alpes,47.07004,6.8899533
2052,Tête-de-Ran,,NE,La Vue-des-Alpes,47.0544,6.85349
2053,Cernier,,NE,Cernier,47.057574,6.9048017
2054,Chézard-St-Martin,,NE,Chézard-St-Martin,47.0624261,6.9175754
2054,Les Vieux-Prés,,NE,Les Vieux-Prés,47.078038,6.9302062
2054,Petit-Chézard,,NE,Chézard-St-Martin,47.0665203,6.9189369
2056,Dombresson,,NE,Dombresson,47.067004,6.950871
2057,Clémesin,,NE,Villiers,47.074493,6.9713574
2057,Villiers,,NE,Villiers,47.074493,6.9713574
2058,Le Pâquier NE,,NE,Le Pâquier NE,47.0984029,6.9867298
2058,Les Bugnenets,,NE,Le Pâquier NE,47.1175078,6.9986033
2063,Engollon,,NE,Engollon,47.0377644,6.9206999
2063,Fenin,,NE,Fenin,47.0251862,6.9221536
2063,Saules,,NE,Saules,47.03837,6.939
2063,Vilars NE,,NE,Vilars NE,47.0317008,6.9269631
2065,Grand-Savagnier,,NE,Savagnier,47.0468095,6.9530786
2065,Petit-Savagnier,,NE,Savagnier,47.0545533,6.9516156
2065,Savagnier,,NE,Savagnier,47.0470374,6.9576644
2067,Chaumont,,NE,Chaumont,47.0300104,6.9564161
2068,Hauterive NE,,NE,Hauterive NE,47.0145202,6.9701227
2072,St-Blaise,,NE,St-Blaise,47.013611,6.9849397
2072,Voëns,,NE,St-Blaise,47.0319718,6.9924792
2073,Enges,,NE,Enges,47.0566208,7.012101
2074,Epagnier,,NE,Marin-Epagnier,47.0100008,7.0190407
2074,Marin-Centre,PO box only,NE,Marin-Centre,47.010569,7.004525
2074,Marin-Epagnier,,NE,Marin-Epagnier,47.0091808,7.0015896
2074,Préfargier,,NE,Marin-Epagnier,47.0059756,7.0071602
2075,Thielle,,NE,Thielle,47.020906,7.0306545
2075,Wavre,,NE,Wavre,47.024,7.02039
2087,Cornaux NE,,NE,Cornaux NE,47.0380132,7.0213496
2088,Cressier NE,,NE,Cressier NE,47.050861,7.0373624
2103,Noiraigue,,NE,Noiraigue,46.9552211,6.7222016
2105,Travers,,NE,Travers,46.9402343,6.6760358
2108,Couvet,,NE,Couvet,46.9262933,6.6324944
2108,Plancemont,,NE,Couvet,46.9291,6.62078
2112,Môtiers NE,,NE,Môtiers NE,46.9111044,6.6113106
2113,Boveresse,,NE,Boveresse,46.914632,6.5981921
2114,Fleurier,,NE,Fleurier,46.9023107,6.5808426
2115,Buttes,,NE,Buttes,46.8858398,6.5483
2116,Mont-de-Buttes,,NE,Mont-de-Buttes,46.87717,6.5091
2117,La Côte-aux-Fées,,NE,La Côte-aux-Fées,46.8675625,6.4904954
2117,Les Bourquins,,NE,La Côte-aux-Fées,46.8514568,6.4738514
2117,Les Jeannets,,NE,La Côte-aux-Fées,46.8767292,6.4798545
2117,St-Olivier,,NE,La Côte-aux-Fées,46.85965,6.49679
2123,St-Sulpice NE,,NE,St-Sulpice NE,46.9140305,6.5663226
2124,Les Sagnettes,,NE,Les Sagnettes,46.9385698,6.5925155
2126,Les Verrières,,NE,Les Verrières,46.9051166,6.4844577
2126,Meudon,,NE,Les Verrières,46.90235,6.46451
2126,Mont-des-Verrières,,NE,Les Verrières,46.88937,6.47671
2127,Le Cernil NE,,NE,Les Bayards,46.9340878,6.525581
2127,Les Bayards,,NE,Les Bayards,46.9217691,6.5162165
2149,Brot-Dessous,,NE,Brot-Dessous,46.9558416,6.7477454
2149,Champ-du-Moulin,,NE,Champ-du-Moulin,46.9636757,6.7601143
2149,Fretereules,,NE,Fretereules,46.9620626,6.7659395
2206,Les Geneveys-sur-Coffrane,,NE,Les Geneveys-sur-Coffrane,47.0147585,6.844936
2207,Coffrane,,NE,Coffrane,47.0106037,6.8622915
2208,Les Hauts-Geneveys,,NE,Les Hauts-Geneveys,47.0475296,6.8723416
2300,Biaufond,,NE,La Chaux-de-Fonds,47.1676872,6.8578318
2300,La Chaux-de-Fonds,,NE,La Chaux-de-Fonds,47.1176783,6.8405667
2300,La Cibourg,,NE,La Cibourg,47.12122,6.88308
2300,Valanvron,,NE,La Chaux-de-Fonds,47.14452,6.85144
2301,La Chaux-de-Fonds 1 Cases,PO box only,NE,La Chaux-de-Fonds,47.10117,6.8303
2302,La Chaux-de-Fonds,PO box only,NE,La Chaux-de-Fonds,47.0986188,6.8251062
2303,La Chaux-de-Fonds,PO box only,NE,La Chaux-de-Fonds,47.10117,6.8303
2304,La Chaux-de-Fonds,PO box only,NE,La Chaux-de-Fonds,47.10117,6.8303
2314,La Corbatière,,NE,La Sagne NE,47.0675818,6.8351696
2314,La Sagne NE,,NE,La Sagne NE,47.0463938,6.8059802
2314,Les Coeudres,,NE,La Sagne NE,47.0251008,6.7825777
2316,Les Ponts-de-Martel,,NE,Les Ponts-de-Martel,46.999113,6.7335548
2316,Martel-Dernier,,NE,Les Ponts-de-Martel,46.98062,6.70238
2316,Petit-Martel,,NE,Petit-Martel,47.0109519,6.756048
2318,Brot-Plamboz,,NE,Brot-Plamboz,46.9928425,6.7533864
2322,Le Crêt-du-Locle,,NE,Le Crêt-du-Locle,47.0787017,6.7848655
2325,Les Planchettes,,NE,Les Planchettes,47.1064515,6.7702862
2333,La Chaux-d'Abel,,BE,La Ferrière,47.1637223,6.9340327
2333,La Cibourg,,BE,La Cibourg,47.1238665,6.8903152
2333,La Ferrière,,BE,La Ferrière,47.1418557,6.8931182
2336,Cerneux-Godat,,JU,Les Bois,47.1802743,6.8853788
2336,Le Boéchet,,JU,Les Bois,47.1949793,6.9218481
2336,Le Creux-des-Biches,,JU,Les Bois,47.2033668,6.9411975
2336,Le Peu-Claude,,JU,Les Bois,47.188342,6.9341341
2336,Les Bois,,JU,Les Bois,47.1774878,6.9052937
2338,Les Emibois,,JU,Les Emibois,47.230719,6.9867284
2338,Muriaux,,JU,Muriaux,47.2310582,6.991102
2340,Le Noirmont,,JU,Le Noirmont,47.22417,6.95645
2340,Le Peu-Péquignot,,JU,Le Noirmont,47.2092174,6.9529836
2345,La Chaux-des-Breuleux,,JU,La Chaux-des-Breuleux,47.2228326,7.0275003
2345,Le Cerneux-Veusil,,JU,Le Cerneux-Veusil,47.185481,6.958268
2345,Le Roselet,,JU,Les Breuleux,47.2233857,7.0044895
2345,Les Breuleux,,JU,Les Breuleux,47.2122224,7.0040336
2345,Les Vacheries,,JU,Les Breuleux,47.208031,6.9965058
2350,Les Cerlatez,,JU,Saignelégier,47.2457909,7.025475
2350,Saignelégier,,JU,Saignelégier,47.2561774,6.9964022
2353,Les Pommerats,,JU,Les Pommerats,47.2715231,6.9853144
2354,Belfond,,JU,Goumois,47.2511229,6.9593655
2354,Goumois,,JU,Goumois,47.260997,6.949174
2354,Vautenaivre,,JU,Goumois,47.2768245,6.955354
2360,Le Bémont JU,,JU,Le Bémont JU,47.2638097,7.013117
2362,Montfaucon,,JU,Montfaucon,47.2821588,7.0502445
2362,Montfavergier,,JU,Montfavergier,47.3071859,7.0988527
2363,Les Enfers,,JU,Les Enfers,47.2870373,7.0350197
2364,St-Brais,,JU,St-Brais,47.305303,7.112926
2400,Entre-deux-Monts,,NE,Le Locle,47.049361,6.7887227
2400,Le Locle,,NE,Le Locle,47.0577195,6.7487354
2400,Le Prévoux,,NE,Le Prévoux,47.0367334,6.7026159
2400,Le Quartier,,NE,Le Locle,47.02751,6.74008
2400,Les Replattes,,NE,Le Locle,47.0433547,6.746718
2405,La Chaux-du-Milieu,,NE,La Chaux-du-Milieu,47.0131911,6.7036477
2405,Le Cachot,,NE,La Chaux-du-Milieu,47.0042828,6.678674
2406,Bémont NE,,NE,Le Brouillet,46.96015,6.54594
2406,La Brévine,,NE,La Brévine,46.98035,6.60687
2406,La Châtagne,,NE,La Châtagne,46.9891724,6.641969
2406,Le Brouillet,,NE,Le Brouillet,46.9503521,6.5346052
2406,Les Taillères,,NE,Les Taillères,46.969647,6.570097
2414,Le Cerneux-Péquignot,,NE,Le Cerneux-Péquignot,47.01667,6.66496
2416,Les Brenets,,NE,Les Brenets,47.0680788,6.7047551
2500,Biel/Bienne,,BE,Biel/Bienne,47.1351,7.24846
2501,Biel/Bienne 1 Fächer,PO box only,BE,Biel/Bienne,47.1351,7.24846
2502,Biel/Bienne Zustellkreis/Secteur dist.,,BE,Biel/Bienne,47.1487635,7.2498675
2503,Biel/Bienne,,BE,Biel/Bienne,47.133567,7.2577657
2504,Biel/Bienne Zustellkreis/Secteur dist.,,BE,Biel/Bienne,47.1543372,7.2778057
2505,Biel/Bienne,,BE,Biel/Bienne,47.1361344,7.2172194
2512,Alfermée,,BE,Tüscherz-Alfermée,47.1179503,7.1949665
2512,Tüscherz-Alfermée,,BE,Tüscherz-Alfermée,47.1179503,7.1949665
2513,Gaicht,,BE,Twann,47.1083135,7.1671014
2513,Twann,,BE,Twann,47.1030823,7.1589036
2513,Wingreis,,BE,Twann,47.1018396,7.1750363
2514,Chavannes BE,,BE,Ligerz,47.0817059,7.1278954
2514,Ligerz,,BE,Ligerz,47.0851233,7.1368597
2514,Schafis,,BE,Ligerz,47.0817059,7.1278954
2514,Schernelz,,BE,Ligerz,47.0915703,7.1403473
2515,Prêles,,BE,Prêles,47.0933826,7.1183285
2516,Lamboing,,BE,Lamboing,47.1173739,7.1362656
2516,Twannberg,,BE,Lamboing,47.11297,7.15827
2517,Diesse,,BE,Diesse,47.1133137,7.1164945
2518,Chasseral,,BE,Nods,47.133,7.05937
2518,Nods,,BE,Nods,47.1229372,7.0758606
2520,La Neuveville,,BE,La Neuveville,47.0632023,7.0912628
2523,Lignières,,NE,Lignières,47.0820348,7.0661626
2525,Le Landeron,,NE,Le Landeron,47.0581255,7.0730626
2525,St-Jean BE,,NE,Le Landeron,47.0463498,7.0704289
2525,St. Johannsen,,NE,Le Landeron,47.04485,7.0693
2532,Magglingen/Macolin,,BE,Magglingen/Macolin,47.14139,7.216402
2533,Evilard,,BE,Evilard,47.1498649,7.2324818
2534,Les Prés-d'Orvin,,BE,Les Prés-d'Orvin,47.155699,7.1750957
2534,Orvin,,BE,Orvin,47.1605487,7.2134713
2535,Frinvillier,,BE,Frinvillier,47.169073,7.2568416
2536,Plagne,,BE,Plagne,47.1884206,7.2873336
2537,Vauffelin,,BE,Vauffelin,47.1914373,7.3109281
2538,Romont BE,,BE,Romont BE,47.1925468,7.3318848
2540,Grenchen,,SO,Grenchen,47.181566,7.4102839
2540,Grenchen 1,PO box only,SO,Grenchen 1,47.181566,7.4102839
2540,Grenchenberg,,SO,Grenchen,47.2103528,7.3700494
2540,Staad (Grenchen),,SO,Grenchen,47.1636917,7.4066226
2542,Pieterlen,,BE,Pieterlen,47.1750981,7.338602
2543,Lengnau BE,,BE,Lengnau BE,47.18076,7.3692807
2544,Bettlach,,SO,Bettlach,47.2026836,7.4241066
2545,Altreu,,SO,Selzach,47.205557,7.455571
2545,Bäriswil b. Selzach,,SO,Selzach,47.2048271,7.4542951
2545,Haag SO,,SO,Selzach,47.2052957,7.4375078
2545,Selzach,,SO,Selzach,47.2048271,7.4542951
2552,Gottstatt,,BE,Orpund,47.1370696,7.312678
2552,Orpund,,BE,Orpund,47.1390318,7.3068847
2553,Safnern,,BE,Safnern,47.1500237,7.3234488
2554,Meinisberg,,BE,Meinisberg,47.1596325,7.3479735
2555,Brügg BE,,BE,Brügg BE,47.1237068,7.2812588
2556,Scheuren,,BE,Scheuren,47.13287,7.3174056
2556,Schwadernau,,BE,Schwadernau,47.1280643,7.303005
2557,Studen BE,,BE,Studen BE,47.1115805,7.3026302
2558,Aegerten,,BE,Aegerten,47.1215095,7.2886279
2560,Nidau,,BE,Nidau,47.1245176,7.23688
2562,Port,,BE,Port,47.1139246,7.2586348
2563,Ipsach,,BE,Ipsach,47.1143109,7.232491
2564,Bellmund,,BE,Bellmund,47.1002077,7.2433701
2565,Jens,,BE,Jens,47.0978169,7.2637382
2572,Lattrigen,,BE,Sutz,47.0996163,7.2120532
2572,Mörigen,,BE,Mörigen,47.0898133,7.214277
2572,Sutz,,BE,Sutz,47.102088,7.2198833
2575,Gerolfingen,,BE,Gerolfingen,47.0757153,7.198015
2575,Hagneck,,BE,Hagneck,47.0616527,7.1953958
2575,Täuffelen,,BE,Täuffelen,47.0616527,7.1953958
2576,Lüscherz,,BE,Lüscherz,47.0419877,7.1581803
2577,Finsterhennen,,BE,Finsterhennen,47.0263567,7.1785058
2577,Siselen BE,,BE,Siselen BE,47.03219,7.18979
2603,La Reuchenette,,BE,Péry,47.19061,7.25117
2603,Montoz (Péry),,BE,Péry,47.1982744,7.2479885
2603,Péry,,BE,Péry,47.19281,7.24944
2604,La Heutte,,BE,La Heutte,47.1902134,7.2266479
2605,Sombeval,,BE,Sonceboz-Sombeval,47.1983664,7.1626158
2605,Sonceboz-Sombeval,,BE,Sonceboz-Sombeval,47.194341,7.1878201
2606,Corgémont,,BE,Corgémont,47.1824055,7.1436021
2607,Cortébert,,BE,Cortébert,47.194225,7.1112725
2608,Courtelary,,BE,Courtelary,47.1783274,7.0729547
2608,Montagne-de-Courtelary,,BE,Montagne-de-Courtelary,47.1615207,7.0854726
2608,Prés-de-Cortébert,,BE,Montagne-de-Courtelary,47.161475,7.118749
2610,Les Pontins,,BE,Les Pontins,47.12867,7.00544
2610,Mont-Crosin,,BE,Mont-Crosin,47.162034,6.9975882
2610,Mont-Soleil,,BE,Mont-Soleil,47.162034,6.9975882
2610,Montagne-du-Droit,,BE,Mont-Soleil,47.1494866,6.947243
2610,St-Imier,,BE,St-Imier,47.1522207,6.9962252
2612,Cormoret,,BE,Cormoret,47.1688472,7.0461976
2613,Villeret,,BE,Villeret,47.1502579,7.0298613
2615,Montagne-de-Sonvilier,,BE,Montagne-de-Sonvilier,47.130022,6.9604426
2615,Sonvilier,,BE,Sonvilier,47.130022,6.9604426
2616,Convers,,BE,Renan BE,47.1143706,6.9061346
2616,La Cibourg,,BE,La Cibourg,47.109051,6.9027075
2616,Renan BE,,BE,Renan BE,47.1266021,6.9284973
2710,Tavannes,,BE,Tavannes,47.2200764,7.198526
2712,Le Fuet,,BE,Le Fuet,47.2485527,7.1838455
2712,Moron (Châtelat),,BE,Le Fuet,47.2614423,7.1875906
2713,Bellelay,,BE,Bellelay,47.2631028,7.1674959
2714,Le Prédame,,JU,Le Prédame,47.2576413,7.106874
2714,Les Genevez JU,,JU,Les Genevez JU,47.256641,7.1297166
2714,Les Vacheries-des-Genevez,,JU,Le Prédame,47.24956,7.10345
2715,Châtelat,,BE,Châtelat,47.2722344,7.1941773
2715,Monible,,BE,Monible,47.27619,7.20014
2716,Sornetan,,BE,Sornetan,47.2742004,7.2159
2717,Fornet-Dessous,,BE,Fornet-Dessous,47.28034,7.17313
2717,Rebévelier,,BE,Rebévelier,47.29103,7.19204
2718,Fornet-Dessus,,JU,Fornet-Dessus,47.27873,7.15867
2718,Lajoux JU,,JU,Lajoux JU,47.278876,7.1380556
2720,La Tanne,,BE,La Tanne,47.2235528,7.1491889
2720,Tramelan,,BE,Tramelan,47.2235029,7.102975
2722,La Chaux-de-Tramelan,,BE,Les Reussilles,47.2345313,7.0699909
2722,Le Cernil BE,,BE,Les Reussilles,47.2324703,7.0736862
2722,Les Reussilles,,BE,Les Reussilles,47.2245238,7.0836992
2723,Les Vacheries-Brunier,,BE,Mont-Tramelan,47.2099768,7.0493634
2723,Mont-Tramelan,,BE,Mont-Tramelan,47.2082457,7.0493091
2732,Chaindon,,BE,Reconvilier,47.2354185,7.2135044
2732,Loveresse,,BE,Loveresse,47.2420672,7.2372678
2732,Reconvilier,,BE,Reconvilier,47.2347446,7.2259167
2732,Saicourt,,BE,Saicourt,47.2427682,7.2060415
2732,Saules BE,,BE,Saules BE,47.244245,7.2185165
2733,Pontenet,,BE,Pontenet,47.2463812,7.2570932
2735,Bévilard,,BE,Bévilard,47.23717,7.2866
2735,Champoz,,BE,Champoz,47.255475,7.2985724
2735,Malleray,,BE,Malleray,47.238447,7.2711449
2735,Malleray-Bévilard,PO box only,BE,Malleray-Bévilard,47.23839,7.27207
2735,Moron (Malleray),,BE,Malleray,47.2568,7.26335
2736,Sorvilier,,BE,Sorvilier,47.239516,7.3060745
2738,Court,,BE,Court,47.2395861,7.3368922
2738,Le Chaluet,,BE,Court,47.244921,7.396008
2738,Moron (Court),,BE,Court,47.26327,7.31118
2740,Montagne-de-Moutier,,BE,Moutier,47.2941771,7.3414076
2740,Moutier,,BE,Moutier,47.2782749,7.3716656
2742,Perrefitte,,BE,Perrefitte,47.2790905,7.3216786
2743,Eschert,,BE,Eschert,47.2755622,7.3992276
2744,Belprahon,,BE,Belprahon,47.2841783,7.4048428
2745,Grandval,,BE,Grandval,47.283506,7.4252746
2746,Crémines,,BE,Crémines,47.2833568,7.4397343
2747,Corcelles BE,,BE,Corcelles BE,47.2853874,7.4551839
2747,Seehof,,BE,Seehof,47.305596,7.5237787
2748,Les Ecorcheresses,,BE,Les Ecorcheresses,47.27635,7.28047
